# Sovereign default / restructuring events from the Bank of Canada CRAG
# database. Auto-generated by scripts/fetch_crag_defaults.py.
# Schema matches what backend/credit_default/defaults.py expects.
iso3,start_year,end_year,event_type,instrument,source,notes
SLE,1993,,paris_club,paris_club,CRAG,BoC creditor: China
SLE,1974,1992,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
SLE,1994,2007,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
SLE,2009,2014,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
SLE,2017,2017,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
SLE,2020,,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
SLE,1981,1985,restructuring,bank_loan,CRAG,BoC creditor: FC bank loans
SLE,1987,1995,restructuring,bank_loan,CRAG,BoC creditor: FC bank loans
SLE,1970,,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
SLE,1985,,arrears,domestic,CRAG,BoC creditor: Domestic arrears
SXM,2010,2010,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
SXM,2007,,arrears,domestic,CRAG,BoC creditor: Domestic arrears
SVK,2003,2004,arrears,domestic,CRAG,BoC creditor: Domestic arrears
SVK,2020,2020,arrears,domestic,CRAG,BoC creditor: Domestic arrears
SVN,1992,1992,paris_club,paris_club,CRAG,BoC creditor: Paris Club
SVN,1992,1996,restructuring,bank_loan,CRAG,BoC creditor: FC bank loans
SVN,1996,1996,default,domestic,CRAG,BoC creditor: LC debt
SVN,2002,2002,default,domestic,CRAG,BoC creditor: LC debt
SVN,1992,1992,arrears,domestic,CRAG,BoC creditor: Domestic arrears
SLB,1990,1992,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
SLB,1995,2012,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
SLB,1992,1992,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
SLB,1994,2011,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
SLB,1991,1992,default,domestic,CRAG,BoC creditor: LC debt
SLB,1995,2006,default,domestic,CRAG,BoC creditor: LC debt
SLB,1991,1993,arrears,domestic,CRAG,BoC creditor: Domestic arrears
SLB,1995,1995,arrears,domestic,CRAG,BoC creditor: Domestic arrears
SLB,1998,2006,arrears,domestic,CRAG,BoC creditor: Domestic arrears
SLB,2017,2017,arrears,domestic,CRAG,BoC creditor: Domestic arrears
SLB,2020,2022,arrears,domestic,CRAG,BoC creditor: Domestic arrears
SOM,1984,2022,paris_club,paris_club,CRAG,BoC creditor: Paris Club
SOM,1984,1987,paris_club,paris_club,CRAG,BoC creditor: China
SOM,2000,2020,paris_club,paris_club,CRAG,BoC creditor: China
SOM,1974,2021,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
SOM,2023,,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
SOM,1976,1986,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
SOM,1983,,arrears,domestic,CRAG,BoC creditor: Domestic arrears
ZAF,2004,2005,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
ZAF,2007,2007,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
ZAF,1985,1987,restructuring,bank_loan,CRAG,BoC creditor: FC bank loans
ZAF,1989,1989,restructuring,bank_loan,CRAG,BoC creditor: FC bank loans
ZAF,1993,1993,restructuring,bank_loan,CRAG,BoC creditor: FC bank loans
SSD,2013,2018,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
SSD,2023,,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
SSD,2015,2020,restructuring,bank_loan,CRAG,BoC creditor: FC bank loans
SSD,2013,2018,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
SSD,2010,,arrears,domestic,CRAG,BoC creditor: Domestic arrears
LKA,2005,2005,paris_club,paris_club,CRAG,BoC creditor: Paris Club
LKA,2022,,paris_club,paris_club,CRAG,BoC creditor: Paris Club
LKA,1996,1997,paris_club,paris_club,CRAG,BoC creditor: China
LKA,2005,2005,paris_club,paris_club,CRAG,BoC creditor: China
LKA,2007,2008,paris_club,paris_club,CRAG,BoC creditor: China
LKA,2011,2011,paris_club,paris_club,CRAG,BoC creditor: China
LKA,2013,,paris_club,paris_club,CRAG,BoC creditor: China
LKA,1976,1977,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
LKA,1990,1990,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
LKA,1994,2003,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
LKA,2005,2005,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
LKA,2008,,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
LKA,2022,,default,external_bond,CRAG,BoC creditor: FC bonds
LKA,1971,1977,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
LKA,1988,2002,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
LKA,2005,2005,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
LKA,2009,2011,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
LKA,2013,,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
LKA,1996,1996,default,domestic,CRAG,BoC creditor: LC debt
LKA,2022,,default,domestic,CRAG,BoC creditor: LC debt
LKA,1989,1989,arrears,domestic,CRAG,BoC creditor: Domestic arrears
LKA,2015,2015,arrears,domestic,CRAG,BoC creditor: Domestic arrears
LKA,2018,,arrears,domestic,CRAG,BoC creditor: Domestic arrears
SDN,1978,,paris_club,paris_club,CRAG,BoC creditor: Paris Club
SDN,1982,,paris_club,paris_club,CRAG,BoC creditor: China
SDN,1975,,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
SDN,1975,,restructuring,bank_loan,CRAG,BoC creditor: FC bank loans
SDN,1976,,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
SDN,1991,1991,default,domestic,CRAG,BoC creditor: LC debt
SDN,2007,2008,default,domestic,CRAG,BoC creditor: LC debt
SDN,1990,2019,arrears,domestic,CRAG,BoC creditor: Domestic arrears
SUR,2021,,paris_club,paris_club,CRAG,BoC creditor: Paris Club
SUR,2015,2016,paris_club,paris_club,CRAG,BoC creditor: China
SUR,2020,,paris_club,paris_club,CRAG,BoC creditor: China
SUR,1991,1996,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
SUR,1998,2015,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
SUR,2017,2017,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
SUR,2019,,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
SUR,2001,2001,restructuring,bank_loan,CRAG,BoC creditor: FC bank loans
SUR,2020,,default,external_bond,CRAG,BoC creditor: FC bonds
SUR,1990,2002,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
SUR,2021,,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
SUR,2001,2002,default,domestic,CRAG,BoC creditor: LC debt
SUR,2021,,default,domestic,CRAG,BoC creditor: LC debt
SUR,1998,2000,arrears,domestic,CRAG,BoC creditor: Domestic arrears
SUR,2007,2011,arrears,domestic,CRAG,BoC creditor: Domestic arrears
SUR,2013,,arrears,domestic,CRAG,BoC creditor: Domestic arrears
SWZ,2002,2002,paris_club,paris_club,CRAG,BoC creditor: China
SWZ,2007,2007,paris_club,paris_club,CRAG,BoC creditor: China
SWZ,1978,1978,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
SWZ,1991,1995,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
SWZ,2000,,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
SWZ,1978,1978,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
SWZ,1986,1999,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
SWZ,2002,2002,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
SWZ,2009,2016,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
SWZ,2018,2018,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
SWZ,2003,2004,arrears,domestic,CRAG,BoC creditor: Domestic arrears
SWZ,2010,,arrears,domestic,CRAG,BoC creditor: Domestic arrears
SYR,1994,2001,paris_club,paris_club,CRAG,BoC creditor: Paris Club
SYR,2016,,paris_club,paris_club,CRAG,BoC creditor: Paris Club
SYR,2006,,paris_club,paris_club,CRAG,BoC creditor: China
SYR,1995,2001,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
SYR,2004,,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
SYR,1995,2001,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
SYR,2006,,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
TJK,2020,2021,paris_club,paris_club,CRAG,BoC creditor: Paris Club
TJK,1996,2006,paris_club,paris_club,CRAG,BoC creditor: China
TJK,2020,2020,paris_club,paris_club,CRAG,BoC creditor: China
TJK,1993,2006,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
TJK,2013,2018,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
TJK,2020,2020,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
TJK,1994,2006,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
TJK,2010,2012,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
TJK,1992,1996,arrears,domestic,CRAG,BoC creditor: Domestic arrears
TJK,2004,2004,arrears,domestic,CRAG,BoC creditor: Domestic arrears
TJK,2012,,arrears,domestic,CRAG,BoC creditor: Domestic arrears
TZA,1984,1992,paris_club,paris_club,CRAG,BoC creditor: Paris Club
TZA,1996,1997,paris_club,paris_club,CRAG,BoC creditor: Paris Club
TZA,1999,2000,paris_club,paris_club,CRAG,BoC creditor: Paris Club
TZA,2002,2002,paris_club,paris_club,CRAG,BoC creditor: Paris Club
TZA,1971,,paris_club,paris_club,CRAG,BoC creditor: China
TZA,1971,,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
TZA,1984,2004,restructuring,bank_loan,CRAG,BoC creditor: FC bank loans
TZA,1973,2004,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
TZA,2014,2014,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
TZA,1996,2002,default,domestic,CRAG,BoC creditor: LC debt
TZA,1990,2002,arrears,domestic,CRAG,BoC creditor: Domestic arrears
TZA,2010,,arrears,domestic,CRAG,BoC creditor: Domestic arrears
THA,1991,1991,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
THA,1998,1998,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
THA,2008,2012,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
THA,2006,2006,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
THA,2008,2012,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
THA,1995,1996,arrears,domestic,CRAG,BoC creditor: Domestic arrears
THA,1998,1998,arrears,domestic,CRAG,BoC creditor: Domestic arrears
TGO,1978,1985,paris_club,paris_club,CRAG,BoC creditor: Paris Club
TGO,1988,1990,paris_club,paris_club,CRAG,BoC creditor: Paris Club
TGO,1992,1992,paris_club,paris_club,CRAG,BoC creditor: Paris Club
TGO,1994,1995,paris_club,paris_club,CRAG,BoC creditor: Paris Club
TGO,2007,2011,paris_club,paris_club,CRAG,BoC creditor: Paris Club
TGO,2020,2021,paris_club,paris_club,CRAG,BoC creditor: Paris Club
TGO,2001,2004,paris_club,paris_club,CRAG,BoC creditor: China
TGO,2007,2012,paris_club,paris_club,CRAG,BoC creditor: China
TGO,2020,2021,paris_club,paris_club,CRAG,BoC creditor: China
TGO,1971,1978,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
TGO,1980,1983,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
TGO,1986,2018,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
TGO,2020,2020,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
TGO,2022,,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
TGO,1979,1983,restructuring,bank_loan,CRAG,BoC creditor: FC bank loans
TGO,1988,1988,restructuring,bank_loan,CRAG,BoC creditor: FC bank loans
TGO,1994,1997,restructuring,bank_loan,CRAG,BoC creditor: FC bank loans
TGO,1970,1983,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
TGO,1985,1996,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
TGO,1979,1985,arrears,domestic,CRAG,BoC creditor: Domestic arrears
TGO,1987,1987,arrears,domestic,CRAG,BoC creditor: Domestic arrears
TGO,1989,1989,arrears,domestic,CRAG,BoC creditor: Domestic arrears
TGO,1992,,arrears,domestic,CRAG,BoC creditor: Domestic arrears
TON,2002,2004,paris_club,paris_club,CRAG,BoC creditor: China
TON,2006,2009,paris_club,paris_club,CRAG,BoC creditor: China
TON,2011,2011,paris_club,paris_club,CRAG,BoC creditor: China
TON,2013,2016,paris_club,paris_club,CRAG,BoC creditor: China
TON,2020,2021,paris_club,paris_club,CRAG,BoC creditor: China
TON,1997,2006,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
TON,2008,2009,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
TON,2011,2011,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
TON,2013,2013,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
TON,2010,2014,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
TTO,1989,1990,paris_club,paris_club,CRAG,BoC creditor: Paris Club
TTO,1988,1989,restructuring,bank_loan,CRAG,BoC creditor: FC bank loans
TTO,2009,,arrears,domestic,CRAG,BoC creditor: Domestic arrears
TUN,2004,2004,paris_club,paris_club,CRAG,BoC creditor: China
TUN,2010,2010,paris_club,paris_club,CRAG,BoC creditor: China
TUN,1970,1987,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
TUN,1989,1996,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
TUN,2013,2015,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
TUN,1974,1987,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
TUN,1989,1992,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
TUN,1994,1995,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
TUN,1993,1997,arrears,domestic,CRAG,BoC creditor: Domestic arrears
TUN,2008,,arrears,domestic,CRAG,BoC creditor: Domestic arrears
TUR,1977,1980,paris_club,paris_club,CRAG,BoC creditor: Paris Club
TUR,1965,1965,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
TUR,1970,1971,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
TUR,1977,1984,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
TUR,2011,2011,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
TUR,2017,2017,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
TUR,2020,2020,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
TUR,1976,1979,restructuring,bank_loan,CRAG,BoC creditor: FC bank loans
TUR,1981,1982,restructuring,bank_loan,CRAG,BoC creditor: FC bank loans
TUR,1978,1978,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
TUR,1980,1981,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
TUR,1983,1984,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
TUR,1999,1999,default,domestic,CRAG,BoC creditor: LC debt
TKM,1996,1997,paris_club,paris_club,CRAG,BoC creditor: China
TKM,1999,2005,paris_club,paris_club,CRAG,BoC creditor: China
TKM,2012,2012,paris_club,paris_club,CRAG,BoC creditor: China
TKM,1994,2010,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
TKM,2012,2012,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
TKM,1994,2004,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
TKM,2006,2006,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
TKM,1996,1998,arrears,domestic,CRAG,BoC creditor: Domestic arrears
TUV,2017,2020,arrears,domestic,CRAG,BoC creditor: Domestic arrears
UGA,1980,1982,paris_club,paris_club,CRAG,BoC creditor: Paris Club
UGA,1986,2001,paris_club,paris_club,CRAG,BoC creditor: Paris Club
UGA,1989,1989,paris_club,paris_club,CRAG,BoC creditor: China
UGA,1993,2006,paris_club,paris_club,CRAG,BoC creditor: China
UGA,1970,,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
UGA,1980,1993,restructuring,bank_loan,CRAG,BoC creditor: FC bank loans
UGA,1973,2003,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
UGA,1990,,arrears,domestic,CRAG,BoC creditor: Domestic arrears
UKR,2000,2002,paris_club,paris_club,CRAG,BoC creditor: Paris Club
UKR,2022,,paris_club,paris_club,CRAG,BoC creditor: Paris Club
UKR,2014,2014,paris_club,paris_club,CRAG,BoC creditor: China
UKR,2017,2017,paris_club,paris_club,CRAG,BoC creditor: China
UKR,2022,,paris_club,paris_club,CRAG,BoC creditor: China
UKR,1993,2003,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
UKR,2015,2017,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
UKR,1998,1999,restructuring,bank_loan,CRAG,BoC creditor: FC bank loans
UKR,2016,2016,restructuring,bank_loan,CRAG,BoC creditor: FC bank loans
UKR,1999,2000,default,external_bond,CRAG,BoC creditor: FC bonds
UKR,2015,2016,default,external_bond,CRAG,BoC creditor: FC bonds
UKR,2022,,default,external_bond,CRAG,BoC creditor: FC bonds
UKR,1992,2000,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
UKR,2015,2016,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
UKR,1998,1999,default,domestic,CRAG,BoC creditor: LC debt
UKR,1994,2004,arrears,domestic,CRAG,BoC creditor: Domestic arrears
UKR,2006,2010,arrears,domestic,CRAG,BoC creditor: Domestic arrears
UKR,2013,2013,arrears,domestic,CRAG,BoC creditor: Domestic arrears
UKR,2015,2016,arrears,domestic,CRAG,BoC creditor: Domestic arrears
UKR,2022,,arrears,domestic,CRAG,BoC creditor: Domestic arrears
GBR,1979,2022,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
URY,1965,1965,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
URY,1965,1965,restructuring,bank_loan,CRAG,BoC creditor: FC bank loans
URY,1983,1986,restructuring,bank_loan,CRAG,BoC creditor: FC bank loans
URY,1988,1988,restructuring,bank_loan,CRAG,BoC creditor: FC bank loans
URY,1990,1991,restructuring,bank_loan,CRAG,BoC creditor: FC bank loans
URY,2003,2003,default,external_bond,CRAG,BoC creditor: FC bonds
URY,1965,1965,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
RUS,1992,2000,paris_club,paris_club,CRAG,BoC creditor: Paris Club
RUS,1960,1986,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
RUS,1992,2012,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
RUS,1990,1999,restructuring,bank_loan,CRAG,BoC creditor: FC bank loans
RUS,1960,1996,default,external_bond,CRAG,BoC creditor: FC bonds
RUS,1998,2000,default,external_bond,CRAG,BoC creditor: FC bonds
RUS,2022,,default,external_bond,CRAG,BoC creditor: FC bonds
RUS,2006,2006,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
RUS,2008,2008,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
RUS,1991,1991,default,domestic,CRAG,BoC creditor: LC debt
RUS,1993,1993,default,domestic,CRAG,BoC creditor: LC debt
RUS,1998,1999,default,domestic,CRAG,BoC creditor: LC debt
RUS,1991,1991,arrears,domestic,CRAG,BoC creditor: Domestic arrears
RUS,1993,1993,arrears,domestic,CRAG,BoC creditor: Domestic arrears
RUS,1995,2004,arrears,domestic,CRAG,BoC creditor: Domestic arrears
RUS,2022,,arrears,domestic,CRAG,BoC creditor: Domestic arrears
UZB,2016,,paris_club,paris_club,CRAG,BoC creditor: China
UZB,1997,1997,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
UZB,2015,2017,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
UZB,2020,,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
UZB,1998,2005,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
UZB,2007,2012,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
UZB,1995,1997,arrears,domestic,CRAG,BoC creditor: Domestic arrears
VUT,2003,2003,paris_club,paris_club,CRAG,BoC creditor: China
VUT,2005,2005,paris_club,paris_club,CRAG,BoC creditor: China
VUT,2013,2013,paris_club,paris_club,CRAG,BoC creditor: China
VUT,2015,2018,paris_club,paris_club,CRAG,BoC creditor: China
VUT,1991,1991,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
VUT,2004,2008,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
VUT,1993,1993,arrears,domestic,CRAG,BoC creditor: Domestic arrears
VUT,1997,1997,arrears,domestic,CRAG,BoC creditor: Domestic arrears
VUT,2002,2003,arrears,domestic,CRAG,BoC creditor: Domestic arrears
VEN,2017,,paris_club,paris_club,CRAG,BoC creditor: Paris Club
VEN,2011,2011,paris_club,paris_club,CRAG,BoC creditor: China
VEN,2014,2016,paris_club,paris_club,CRAG,BoC creditor: China
VEN,2018,,paris_club,paris_club,CRAG,BoC creditor: China
VEN,1978,1979,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
VEN,1984,1989,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
VEN,1992,,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
VEN,1983,1990,restructuring,bank_loan,CRAG,BoC creditor: FC bank loans
VEN,1995,1998,restructuring,bank_loan,CRAG,BoC creditor: FC bank loans
VEN,2004,2005,default,external_bond,CRAG,BoC creditor: FC bonds
VEN,2017,,default,external_bond,CRAG,BoC creditor: FC bonds
VEN,1978,1990,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
VEN,1992,2013,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
VEN,2015,,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
VEN,1993,1993,default,domestic,CRAG,BoC creditor: LC debt
VEN,1995,1995,default,domestic,CRAG,BoC creditor: LC debt
VEN,1998,1998,default,domestic,CRAG,BoC creditor: LC debt
VEN,2002,2003,default,domestic,CRAG,BoC creditor: LC debt
VEN,2005,2005,default,domestic,CRAG,BoC creditor: LC debt
VEN,2016,2016,default,domestic,CRAG,BoC creditor: LC debt
VEN,1980,1981,arrears,domestic,CRAG,BoC creditor: Domestic arrears
VEN,1993,1993,arrears,domestic,CRAG,BoC creditor: Domestic arrears
VEN,1995,1998,arrears,domestic,CRAG,BoC creditor: Domestic arrears
VEN,2016,2016,arrears,domestic,CRAG,BoC creditor: Domestic arrears
VNM,1983,2000,paris_club,paris_club,CRAG,BoC creditor: Paris Club
VNM,1989,2005,paris_club,paris_club,CRAG,BoC creditor: China
VNM,2012,,paris_club,paris_club,CRAG,BoC creditor: China
VNM,1975,1975,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
VNM,1981,,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
VNM,1985,1998,restructuring,bank_loan,CRAG,BoC creditor: FC bank loans
VNM,1981,1986,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
VNM,1989,2005,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
VNM,2012,,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
VNM,1975,1975,default,domestic,CRAG,BoC creditor: LC debt
VNM,1978,1978,default,domestic,CRAG,BoC creditor: LC debt
VNM,1985,1985,default,domestic,CRAG,BoC creditor: LC debt
VNM,1978,1978,arrears,domestic,CRAG,BoC creditor: Domestic arrears
VNM,1985,1985,arrears,domestic,CRAG,BoC creditor: Domestic arrears
PSE,1995,1995,arrears,domestic,CRAG,BoC creditor: Domestic arrears
PSE,1997,2007,arrears,domestic,CRAG,BoC creditor: Domestic arrears
PSE,2009,,arrears,domestic,CRAG,BoC creditor: Domestic arrears
YEM,1996,1997,paris_club,paris_club,CRAG,BoC creditor: Paris Club
YEM,2000,2002,paris_club,paris_club,CRAG,BoC creditor: Paris Club
YEM,2007,2007,paris_club,paris_club,CRAG,BoC creditor: Paris Club
YEM,2017,,paris_club,paris_club,CRAG,BoC creditor: Paris Club
YEM,1973,1979,paris_club,paris_club,CRAG,BoC creditor: China
YEM,1983,,paris_club,paris_club,CRAG,BoC creditor: China
YEM,1974,,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
YEM,1991,2001,restructuring,bank_loan,CRAG,BoC creditor: FC bank loans
YEM,1980,2005,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
YEM,2018,2018,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
YEM,1995,1998,arrears,domestic,CRAG,BoC creditor: Domestic arrears
YEM,2003,2003,arrears,domestic,CRAG,BoC creditor: Domestic arrears
YEM,2006,2006,arrears,domestic,CRAG,BoC creditor: Domestic arrears
YEM,2010,2011,arrears,domestic,CRAG,BoC creditor: Domestic arrears
YEM,2013,,arrears,domestic,CRAG,BoC creditor: Domestic arrears
SRB,1984,1986,paris_club,paris_club,CRAG,BoC creditor: Paris Club
SRB,1988,1990,paris_club,paris_club,CRAG,BoC creditor: Paris Club
SRB,1965,1966,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
SRB,1968,1968,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
SRB,1982,1984,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
SRB,1988,1991,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
SRB,1983,1991,restructuring,bank_loan,CRAG,BoC creditor: FC bank loans
SRB,1960,1967,default,external_bond,CRAG,BoC creditor: FC bonds
SRB,1970,1970,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
SRB,1984,1987,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
SRB,1989,1989,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
SRB,1991,1991,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
SRB,1989,1991,arrears,domestic,CRAG,BoC creditor: Domestic arrears
ZMB,1982,1986,paris_club,paris_club,CRAG,BoC creditor: Paris Club
ZMB,1990,1990,paris_club,paris_club,CRAG,BoC creditor: Paris Club
ZMB,1992,1992,paris_club,paris_club,CRAG,BoC creditor: Paris Club
ZMB,1996,1999,paris_club,paris_club,CRAG,BoC creditor: Paris Club
ZMB,2002,2002,paris_club,paris_club,CRAG,BoC creditor: Paris Club
ZMB,2005,2006,paris_club,paris_club,CRAG,BoC creditor: Paris Club
ZMB,2021,,paris_club,paris_club,CRAG,BoC creditor: Paris Club
ZMB,1988,,paris_club,paris_club,CRAG,BoC creditor: China
ZMB,1975,,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
ZMB,1982,1994,restructuring,bank_loan,CRAG,BoC creditor: FC bank loans
ZMB,2020,,default,external_bond,CRAG,BoC creditor: FC bonds
ZMB,1975,,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
ZMB,1989,,arrears,domestic,CRAG,BoC creditor: Domestic arrears
ZWE,2000,,paris_club,paris_club,CRAG,BoC creditor: Paris Club
ZWE,2000,,paris_club,paris_club,CRAG,BoC creditor: China
ZWE,1970,1972,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
ZWE,1978,1978,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
ZWE,1987,,paris_club,paris_club,CRAG,BoC creditor: Other official creditors
ZWE,1965,1981,default,external_bond,CRAG,BoC creditor: FC bonds
ZWE,2009,,default,external_bond,CRAG,BoC creditor: FC bonds
ZWE,1970,1970,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
ZWE,1978,1978,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
ZWE,1985,1987,restructuring,bank_loan,CRAG,BoC creditor: Other private creditors
